,tag_category,tag_value,keywords
14813,情感氛围,生活分享,"#今天吃什么呢#,美食日记,增肥日常,#我的美食日记#,美食日常,浪漫生活的记录者,分享,约定,get√,还困,不顶饿,还好,追剧,无限回购的,宝藏,我的日常,碎碎念,笑哭R,平替,是不是天气冷了的缘故呢,最近开始喜欢,不卖产品,单纯分享,累"
14814,情感氛围,生活情趣,"露营美食大赏,浪漫生活,浪漫生活的记录者,浪漫生活的记录者,每秒都值得记录"
14815,情感氛围,生活日常,"好困啊我哭死,也要好好吃饭"
14816,情感氛围,生活气息,人间烟火气
14817,情感氛围,生活琐碎,"还好吧,特别没劲儿"
14818,情感氛围,生活美学,"浪漫,家居新趋势,INFP精神世界"
14819,情感氛围,生活记录,"浪漫生活的记录者,不过,嗯嗯✅,胀气,饱的快饿的也快,记录生活,感觉,自律生活"
14820,情感氛围,用心,"zui终决定了,送出了新意,问了"
14821,情感氛围,用户经验分享,"送它去进修,不太好盘"
14822,情感氛围,略带忧郁/舒适,"锡兰红茶确实不错,新年快乐啦,不应景的雨"
14823,情感氛围,略带无奈,"制裁自己,没办法,差距也大"
14824,情感氛围,略带自嘲,"赚💰,心惊胆战,时间紧迫,惭愧"
14825,情感氛围,略带负面,"有点曲折,但是毕竟,要开心,糟心"
14826,情感氛围,略带遗憾,"[笑哭R],可惜我去的时候好多都没有了,[哭惹R]"
14827,情感氛围,疑惑,"难道是因为,但是我真没咋吃呀,怎么只能掉这么点,居然不能出去,原来都是谎言,叹气R,肚子好大好大呀,每天运动那么多为啥体重还是每日递增,昨晚没睡好,瘦子的烦恼,皱眉R,都不饿吗?,黑薯问号R,但是不知道为什么会露馅"
14828,情感氛围,疑惑/冲动,"啊啊啊啊,冤种"
14829,情感氛围,疑惑/教育,"实在不明白,含泪血赚一笔"
14830,情感氛围,疑惑/讽刺,"恐怕是卖机器的赚😂,我怀疑"
14831,情感氛围,疑问,"不脆,米线咸的没办法,硬着头皮,想,是不是"
14832,情感氛围,疲劳/挑战,"哭惹R,很累很累很累,有点划水"
14833,情感氛围,疲惫,"太累了,不想吃饭,明天恢复正常,忙了一天太累了,疲惫住了,加班加点熬夜通宵,我人麻了"
14834,情感氛围,"疲惫, 忧郁","心态有点崩,我好累"
14835,情感氛围,"疲惫,惊喜","筋疲力尽,人品大爆发,五颜六色"
14836,情感氛围,疲惫/无奈,"实属不易,很难评,秒后悔"
14837,情感氛围,疲惫/满足,"寡,心疲力竭,吃了一个烤鸭腿"
14838,情感氛围,疲惫+懊悔,"肠胃不和,血泪史,后悔,太后悔了,半夜翻来覆去"
14839,情感氛围,疲惫与享受,"泰好吃啦好甜!额好爱,屁股都要坐裂了"
14840,情感氛围,疲惫与安慰,"忙碌,难吃,希望妈妈开心,快节奏,友好的,困"
14841,情感氛围,疲惫与感慨,"皱眉R,汗颜R,哭惹R"
14842,情感氛围,疲惫与照顾,"噂嘟好累,抱着,喂奶,哄睡,排队,走路,循环"
14843,情感氛围,疲惫与解压,"累死了,哭惹R"
14844,情感氛围,疲惫但决心,"怒甩,差点晕倒,缸都爆了,拉爆了"
14845,情感氛围,疲惫但满足,"[失望R],快变成铁人两项了,顺利领到了迪卡侬的骑行奖"
14846,情感氛围,痛苦,"哭惹R,痛"
14847,情感氛围,真实,真实婚礼
14848,情感氛围,真实/生活分享,内容过于真实
14849,情感氛围,矛盾,"哭惹R,有点撑,嘴里还是总想吃,emm 说不出喜欢还是不喜欢,可恶,吃嗨了,期待明天的体重,又想吃,买了想磕的瓜子,[叹气R],[哭惹R],把家里的辣条全翻出来吃掉了,纠结,嗨吃确实挺爽,不能过嘴瘾还伤肠胃"
14850,情感氛围,"矛盾, 动力","没吃,有进步,太饿了"
14851,情感氛围,矛盾/享受,"太好吃了,减肥路上绊脚石"
14852,情感氛围,矛盾/决心,"9命真的超级喜欢喝,真的不想买,超级想喝,脑子里想了一下喝碳酸饮料的种种坏处"
14853,情感氛围,矛盾/后悔,"[汗颜R],辣条吃的时候很爽, 吃完肚子好难受,[捂脸R],[皱眉R],[失望R],[哭惹R],真的太幸福啦,吃胖的话能算工伤吗,只剩下一半,我发誓"
14854,情感氛围,矛盾/挣扎,"挣扎,感叹,抱怨,讨厌,抗议,不减肥,逼着自己,在意"
14855,情感氛围,矛盾/渴望,"真的无语,呜呜呜,好想吃"
14856,情感氛围,矛盾/纠结,"失望R,想的是回家就洗洗睡了,开心,这该死的减肥"
14857,情感氛围,矛盾与决心,"罪恶且满足,明天少吃,可能最后一次跳操"
14858,情感氛围,矛盾享受,"罪孽深重,但是真的好好吃啊,😭"
14859,情感氛围,矛盾冲突,"恶心,生气"
14860,情感氛围,矛盾喜恶,"好丑,越看越爱"
14861,情感氛围,矛盾挣扎,"太美味了,冷静下来,我忍不了了,告诉自己不能吃,越想吃,自律崩盘"
14862,情感氛围,矛盾纠结,"不想喝水,肚子胀到难受,不好吃,没意思,不想让他们来,恶性循环,舍不得食物,浪费,感觉不饿"
14863,情感氛围,知识分享,"萌萌哒R,明代李时珍《本草纲目》"
14864,情感氛围,知识性、积极,"老中医,自学中医"
14865,情感氛围,社交互动,"壁纸分享,聚会趴,蹭饭"
14866,情感氛围,社交分享,"暧昧,情侣"
14867,情感氛围,社区交流,"文玩男生,文玩女生,一起分享"
14868,情感氛围,神秘/好奇,PARSING ERROR
14869,情感氛围,积极,"味道真的从来不会输,梦回昆明,暖乎乎,完全好评,全身经络都通了,养生,超级美味,超级健康,超级适合,吃起来超级,💖,💕,大笑R,清爽,好喝极了,超浓浓,妈呀太香了,好吃到爆,笑哭R,努力做到,美颜,不用化妆,气色太好,美.vue,拍照打卡地,宝藏甜品店,宝宝爱吃,下期见,今天就到这里啦,味道一绝,肉眼可见,巨方便,满满的滋味,满意,世面最大,超大,好吃到爆,太爱啦,我爱了,啊啊啊啊啊啊啊啊,满嘴茶香,越吃越想吃,吃了甜食会开心,坚持就是胜利,欲罢不能,最高,马上就是十斤,我爱官方大大求流量,好可爱,真的绝了!,中午偷吃了小零食所以晚上就不吃碳水噜～,早餐是打开一天代谢的开关,QQ弹弹的,认真生活,保持开心,新鲜,气色好,不熬夜,很高兴,超平价,重在心意😋,推荐,新look,大爱,满足,人生的高度,拼尽全力,相信,加油,累并快乐着,卡哇伊,真的还是一样平价好吃,太好吃了,吃了甜品会开心,"
14870,情感氛围,"积极, 好吃","好吃的,好吃的果干果脯零食"
14871,情感氛围,"积极, 实用","一人食,好物推荐,低卡,减肥"
14872,情感氛围,"积极, 欢喜","太甜啦,太开心啦,整个人都很轻松,太悦耳了,太开心了,心情很不错,太舒服啦"
14873,情感氛围,"积极, 满足","心头爱,太实在了,太绝了!,嘻嘻,超级满足,好吃的拍大腿,爽口,超级好吃"
14874,情感氛围,"积极, 热情",希望能火🔥
14875,情感氛围,"积极, 用心","希望传递,满满的心意"
14876,情感氛围,"积极, 自律","南瓜饱腹感,今日饮水,跑步5km,持之以恒,打动我,自律的生活,快乐"
14877,情感氛围,"积极, 自我实现","创意表达,我的手作日常"
14878,情感氛围,"积极, 诱人","[赞R],心动不如行动"
14879,情感氛围,"积极,互动","大家叫我一句：花花,我的心就是暖的,认为我靠谱"
14880,情感氛围,"积极,享受","温州小孩太幸福了,今日快乐今日发,浪漫生活的记录者"
14881,情感氛围,"积极,休闲","微笑R,无痕露营,欢乐谷人太多,春天来啦"
14882,情感氛围,"积极,兴奋","色色R,开心,得意R,派对R,超好吃"
14883,情感氛围,"积极,分享","我的出摊日记,记录摆摊生活,好用,期待效果,🥰,刚好时候减脂期的我"
14884,情感氛围,"积极,励志","开始自律,努力成为更好的自己"
14885,情感氛围,"积极,吸引人","好吃,满足,可爱精致,拍照出片,焕然一新"
14886,情感氛围,"积极,喜好","爆款,人气,甜品,美食"
14887,情感氛围,"积极,喜悦","瞬间爱上了,很有意思,真心赞一个,嘎嘎好吃,气氛拉满,真的好喜欢,花一分钱,拥有三份惊喜,满满的惊喜,惊喜,迫不及待,充满活力,值得品尝,引人瞩目,繁华闪耀,好过瘾,美味佳肴,让人心醉,真的辣辣棘🌶️🔥,哈哈,贼啦方便"
14888,情感氛围,"积极,喜爱","太好吃了,碳水使我快乐,太香了,甜而不腻"
14889,情感氛围,"积极,庆祝","浪漫生活记录者,欢乐,丰收,大笑R,新年甜品上新,拍照也太好看了,快一起来红红火火呀"
14890,情感氛围,"积极,快乐","非常温柔有耐心,赞R,不会腻,宝藏聚集地,太爱了,治愈,享受,过瘾,开心,快乐的孕中期,自律打卡"
14891,情感氛围,"积极,惊喜","偷笑R,在蚌埠吃到很舒服,好吸睛,真韩味"
14892,情感氛围,"积极,愉悦","幸福感满满,☺️,欢乐时光,甜心享受,愉快的夜晚,我感觉我可以一直吃停不下来,等这一天等好久啦,感觉一下扫空了一周的烦恼,没有负担且超级美味"
14893,情感氛围,"积极,感激","[赞R],[飞吻R],谢谢"
14894,情感氛围,"积极,挑战","皱眉R,超努力的,要克制,小嘴馋了"
14895,情感氛围,"积极,期待","不会让我失望,温暖又有氛围感,食欲满满"
14896,情感氛围,"积极,欢乐","耶✌🏻,欢乐,无脑快乐,开心死啦"
14897,情感氛围,"积极,正能量","自律生活,考研打卡"
14898,情感氛围,"积极,浪漫","幸福感,浪漫生活的记录者,太浪漫了吧,发朋友圈小伙伴以为出国旅游了,好浪漫,巨巨巨有感觉,甜心莓莓雪冰桶,美丽又浪漫,太懂女孩子的心"
14899,情感氛围,"积极,满足","好吃到爆,特别干净卫生,超酷"
14900,情感氛围,"积极,节日气氛","解腻开胃,甜中带酸,满满的幸福感"
14901,情感氛围,"积极,鼓励","小县城的慢节奏生活,不要惧怕,共存,爱干嘛干嘛,高光时刻,富婆们多多指教,解馋零食,祝宝子们,养成系"
14902,情感氛围,"积极,鼓舞","拒绝焦虑,认可自己,表白"
14903,情感氛围,"积极,鼓舞人心","逆袭,弯道超车,贵在坚持"
14904,情感氛围,积极、励志,"拒绝内耗,情感共鸣"
14905,情感氛围,积极、温馨,"亲子,快乐,幸福,同学,青春,朋友,友谊"
14906,情感氛围,积极、甜美,"夏日滤镜,也太可爱了吧,粉色少女心"
14907,情感氛围,积极、节日欢快,"氛围感满满,圣诞节快乐"
14908,情感氛围,积极/乐观,"捂脸R,偷笑R,很棒"
14909,情感氛围,积极/乐趣,"忘记生活的压力,最初的快乐,享受制作美食的乐趣"
14910,情感氛围,积极/享受,"休息日,完美的一天,真的太香了,林木茂盛且形态非常优美,冬日升起,阴雨暂停,大获丰收,顺滑怡人,融合的很到位,水果的甘甜,坚果回味"
14911,情感氛围,积极/亲切,"爱做饭的小仙女儿,超级下饭的家常菜,做菜狂魔,热气腾腾的三餐"
14912,情感氛围,积极/促销,"不敷衍、不将就,害羞R,哇R,飞吻R,色色R,🎉🎉🎉,[大笑R],[VIP]服务"
14913,情感氛围,积极/信赖,"火眼金睛筛选出每一粒好的果实,火眼金睛辨真伪"
14914,情感氛围,积极/健康,"养生,健康,健康饮食,空腹运动"
14915,情感氛围,积极/关爱,"微笑,爱猪,爱猪不要吃它们,至少自己做的放心,爱小狗"
14916,情感氛围,积极/兴奋,"巨好吃,绵密顺滑,十足的幸福,谁能拒绝,激动人心,被找疯了,火遍,创业激情,美食故事,[赞R],[色色R],元气弹,[害羞R],超高颜值,甜品届各种封神配料,快快冲呀‼️,好消息,赢取丰厚奖品,皱眉R,👑,吃了甜食会开心,一口幸福感爆棚,🎉,🍀,笑哭R,得意R,拍照,(smiley face),赶紧来pm我下单吧,.stereotype,😎😎,偷笑R,期待起来吧,真的无敌好吃,炸裂的,快乐,迎接,😍,享受,温馨提示,快冲,冲,好利来和王老吉的联名,必须安排起来,大福利,别错过,大吉大利,吉祥如意"
14917,情感氛围,积极/决心,"坚持打卡～,又是美好的一天🌞,加油,挑战,更好的自己"
14918,情感氛围,积极/分享,"圣诞快乐,感恩的心,必须当仁不让抢个先"
14919,情感氛围,积极/励志,"从未停止往前走,永远有新的知识,变瘦变美,健身日常,灵魂在燃烧,青春正年少,得意R,快乐,自律减肥,享受运动,逆袭,未来可期"
14920,情感氛围,积极/友好,"萌萌哒R,欢迎串门,哈哈,懒人必备神器,大人小孩都爱吃,两颗心R,宝宝下午好!,kissR"
14921,情感氛围,积极/可爱,"爱害羞的甜妹,也太可爱了吧"
14922,情感氛围,积极/向往,"气质,高级,暖"
14923,情感氛围,积极/启发,"快来探索,创作"
14924,情感氛围,积极/吸引人,"诱人,先到先得,名额有限,福利,值得信赖,放松自由空间,清新淡雅,摊位有限、先到先得,🔥点燃城市烟火气♨️,工作是种享受"
14925,情感氛围,积极/呼吁,PARSING ERROR
14926,情感氛围,积极/喜好,"ins风,收藏起来,遇到喜欢的"
14927,情感氛围,积极/喜悦,"甜蜜又快乐,太好吃了,真的好美!,🎉,佳人悦目,小惊喜,洋娃娃即视感,糖果,音丝要做的就是好好支持,期待,越来越爱,啊啊啊,我可太喜欢,春天的感觉来了,偷笑R,惊喜,完全无法拒绝,我感觉进入童话世界了,无敌复古,#吃了甜食会开心#,客人说要带去餐厅请客人,太可爱了叭,❤️‍🔥,色色R,😭,玉桂狗,财,秋天的幸福感拉满了,好羊肉怎么做都好吃😋,吃完就是个幸福,一口下去牙缝都是香的,好爱,好快乐呀,😍,倍速攒钱,日常生活里的快乐瞬间,超级超级甜糯,激动坏了,太好吃了,谁懂啊啊啊,我哭死,好可爱呀,太棒了,[派对R],[大笑R],吃不够"
14928,情感氛围,积极/喜爱,"每一款都好好吃,谁不爱啊,真的可以冲,💖💛🤍,真的好爽,我爱了,好爱,酸酸甜甜,超赞,满足,爱了爱了,超好喝的,真的太会了,色色R,闻着就馋,巨巨鲜香,治愈放纵餐,爆浆,香到,忍不住,鲜嫩入味好吃,全家人都很爱它,_恩_,_like,❤️,日记,碎碎念,简单,好吃,太可爱了,巨满足,超级爱,绝绝子,哇R,爆好吃,停不下来,飞吻R,雅觅给你食养新引力,太诱人了,耶喜,无比满足,[色色R],简直爱到不行,感觉吃了莓好就会发生,喜欢帕恰狗,哇哦!,太好吃了吧,吃了甜食会开心,给身体好营养,喜欢夹心馒,给一天好活力,zui❤️,不吃巧克力会死,大人小孩都爱吃,整体饱腹感yyds,超喜欢,爱了爱了,红色心形R,喀吱脆,根本停不下来,真的爱了啊啊啊,暗中观察R,[色色R],宝藏,妈呀太香了,我的宝藏饰品,少女心,我泰❤️了,个人非常喜欢,泰🉑️,赞,最爱,没踩雷,简直抗拒不了,真的太好吃了,越嚼越上瘾,萌萌哒,最爱小"
14929,情感氛围,积极/学习,"越来越好玩,不太习惯,这个难关,填坑"
14930,情感氛围,积极/家庭互动,"好好吃,偷笑R,大笑R,被瓜分没了"
14931,情感氛围,积极/幽默,"[偷笑R],[扯脸H]"
14932,情感氛围,积极/庆祝,"抓住假期的尾巴,红红火火,❤️,🎉,许愿,超美,璀璨烟花,欢迎您加入,太快乐啦,💖,新年快乐,快乐,万事如意,心想事成,运气爆棚,给粉丝送福利,🎈,双节快乐,简直双层buff哦"
14933,情感氛围,积极/快乐,"[害羞R],[赞R],赞R,发自内心的快乐,嘴角上扬,复活了,要天天开心哦,快乐可以来的如此简单,治愈自己,火热报名中,[飞吻R],酥脆香甜,[萌萌哒R],好开心,偷笑R,又好看又好喝,很开心,新年第一天一定要开开心心,真是热闹极了,满满的浪漫😄,爱喝果粒橙,萌萌哒R,可可爱爱,牵手手,一万年,派对R,色色R,闪闪发光诶,哇R"
14934,情感氛围,积极/怀念,"真的好怀念,真的好好吃"
14935,情感氛围,积极/性感,"辣妹,性感辣妹"
14936,情感氛围,积极/惊喜,"敲喜欢,好炫,太惊喜了,太快乐啦,更香了"
14937,情感氛围,积极/愉快,"超级好吃,可可爱爱,完美,可爱死了,真的值得,绝景,🥳,壮美,一边约会一边打球吧,喜庆,一脸满足😌,秋天的午后阳光,约会还是打球,🎉,好香,好好吃,可可爱爱,清新酸甜,😄,太爱春天,快乐减脂,好值得"
14938,情感氛围,积极/愉悦,"欣喜与满足,更亲近,野餐下午茶,开启,超级饱,颜值提升了,幸福感,💕,甜,成功,#想记录下此刻,真好,幸福生活,超喜欢,粉粉杯,时尚单品,一口坠入春日浪漫,好喝,每个都好吃,哈哈哈哈哈,撩春意,大笑R,香气扑鼻,开心果泥泥超好吃,轻‘腹’担,噗噗的,价格不贵,温暖又治愈,好浓郁,🎶,✨,鲜美无比,香气四溢,#马拉糕#,#红糖马拉糕#,快乐,🌸,广式点心,无法拒绝,幸福地,分泌多巴胺,吃了甜食会开心,太满足太过瘾了,红色心形R,冰爽,热爱生活,口感层次真的hon丰富,酸辣爽口,宵夜一绝,一大口的满足,真的敲赞,可可爱爱,绝了,每日快乐今日发,妈呀太香了,幸福,来了不会后悔,满满的幸福感,^_^,微笑,快乐,每天的笑脸相迎,宝藏零食,没有一个小孩能躲过,吃了甜食会开心,谈笑风生,慵懒惬意,轻松愉快,浪漫生活的记录者,好拍到停不下来,老味道"
14939,情感氛围,积极/感人,"为爱,为青春护驾,为美丽导航,珍爱的人"
